"swe","year","EVI","LAI","prcp","NDVI","PET","tmax","vp","week","FPAR","ET","PLE","tmin","dayl"
0,2012,3508.57742756052,12.9860430297771,3.10877713910672,5767.06325618901,380.760904452584,26.1011282911153,1467.6855009744,656,54.5116581084845,135.16989533911,1166.45890268601,12.5591738062449,44745.9725673065
0,2012,3508.57742756052,10.5326263316309,1.15911256218743,5767.06325618901,322.992141583601,23.0547951084986,1169.02407036303,657,48.2706821230022,100.342169246234,992.587519216234,9.01547398767762,43608.1612826725
0,2012,3508.57742756052,10.5326263316309,3.55127228101226,5767.06325618901,322.992141583601,21.5323908888564,1068.50996531863,658,48.2706821230022,100.342169246234,992.587519216234,7.34193457188884,42467.0845929227
0,2012,2749.12846317831,8.91087225578052,1.66689602578245,4713.71038906887,273.45376339715,21.9856235029516,1151.55781381964,659,42.7286756870596,84.7917213232381,841.398789645153,8.85409803183029,41331.8928614539
0,2012,2749.12846317831,7.63685383774574,1.76396188906213,4713.71038906887,248.466225475245,14.1330280725187,701.65044645316,660,38.3329259355619,76.1348244826132,766.274279671387,1.76844153297124,40212.1267247735
0,2012,2249.96250162696,6.04517427108525,7.45789483812695,4119.91728792059,221.829247270718,19.2872690358399,1007.81552457002,661,33.7751791235916,74.1552970109776,684.696798328877,6.85977074520333,39118.2960137973
0,2012,2249.96250162696,4.66669085017268,3.96717570565922,4119.91728792059,182.23861514537,20.6831497537406,1268.49393308501,662,31.3790114109885,77.5626623231985,562.220310484406,9.91444365998408,38062.3836844556
0,2012,2191.34584054111,3.85352466301881,0.0805861272047114,3861.53894470861,151.259922250974,11.1989725663484,619.906748249413,663,29.9842926265252,70.3810072530973,468.346474770651,0.0868510672953757,37058.2123172999
0,2012,2191.34584054111,3.44926742420805,0.88945444849863,3861.53894470861,136.467091072468,9.0560821514885,626.79444811813,664,27.9503389172568,64.4997073447315,423.472871363834,0.199018392504002,36121.5978363638
0,2012,1929.32823990161,3.40430950677209,3.08923832368993,3827.41908729257,137.580041945955,12.9389918318782,682.881764733709,665,27.7028306711286,66.7521005382673,426.555475462117,0.595106423603137,35270.1982402738
0,2012,1929.32823990161,3.40430950677209,0.34977670438112,3827.41908729257,137.580041945955,14.6868905864917,639.726918897221,666,27.7028306711286,66.7521005382673,426.555475462117,0.395252441153319,34522.983207411
0,2012,1929.32823990161,3.30812407201713,0.0469198044053646,3827.41908729257,117.520788117282,6.49037162556138,444.889379953622,667,27.251782013028,63.2245839533785,365.052433357366,-4.57435856790284,33899.2684148713
6.92139862940553e-06,2012,1762.76842182996,2.9462339562636,1.13044240608864,3706.78747401813,97.5402231731553,14.9822975851737,825.146328819688,668,24.3536030017726,62.0273806471514,302.863803962888,3.44577492400222,33417.3447763336
0,2012,1762.76842182996,2.67257384002406,1.62872609875078,3706.78747401813,89.2704199196583,6.7141109477586,583.470860247688,669,22.3735617321702,60.0090743998132,277.199503341851,-1.33788884443348,33092.8443300998
0,2012,1181.24224432275,2.34464109939948,5.15112248826543,2325.28841994286,74.3414935645973,9.24599260636504,639.654260587202,670,19.6892790117392,51.1708303507496,231.815264775705,0.433600037218704,32937.0871620675
0.00908011241295141,2012,1181.24224432275,1.40059716295582,0.576228859875332,2325.28841994286,48.4706356191274,0.866645711780799,388.858187292953,671,11.7061323627123,39.0091580997544,170.035114000799,-6.42155608572767,32955.7467671642
5.38768099912834,2012,1028.67966731603,1.04686231655811,0.563940299736511,2123.90399855521,44.9717179123713,-0.710275791457183,316.397449092785,672,8.94591619958993,38.5564218334551,159.39499580063,-9.35498787322596,33126.9828024849
16.8060960270045,2014,613.470912850178,1.13672269037314,2.55839279679321,1080.94493666141,51.037412621614,-5.85466065667453,161.963236444888,725,9.91010134746228,43.4872730711236,183.894658049456,-18.4555534758077,33388.5369011933
26.6066941833995,2014,917.315264840586,1.14881640021186,2.60429139712976,1649.47564380634,69.1929106557317,4.97381502560402,444.696198877551,726,9.92471866949904,56.498056068171,216.82881248112,-4.7848233144849,33859.597866778
27.7666494130683,2014,917.315264840586,1.14881640021186,0.633407450319098,1649.47564380634,69.1929106557317,-2.92364484876246,236.424772479547,727,9.92471866949904,56.498056068171,216.82881248112,-13.1769961299697,34473.685538193
30.2617440885585,2014,917.315264840586,1.25670517493875,0.323440177530691,1649.47564380634,73.4222952778153,-1.52583128296894,179.368911772403,728,10.9440943682345,54.3746869610027,230.696052358782,-16.518092335543,35212.6441992796
41.5962065858661,2014,200.895723984655,1.02018771154525,3.85159709308044,420.8125944318,58.2009823361078,-4.48000698228129,254.285707377274,729,8.89036929104246,45.5910258902788,183.019663029527,-12.9324342113334,36057.1815402756
49.0708434341062,2014,200.895723984655,0.433490307864786,0.250718023313832,420.8125944318,38.5977917841454,-5.740836251472,143.874483698632,730,3.55574744738821,36.6023522845248,121.613446692874,-19.33508305384,36988.2664352755
58.9775674018011,2014,704.020062177992,0.768617088072173,4.71673407084505,1407.54038545722,74.3634433128883,3.57624730286702,358.909366947267,731,6.20939016856839,54.2959995590831,232.634625254509,-8.66270025434367,37988.1225703572
57.4710774977639,2014,704.020062177992,1.41678207394657,0.129830022906425,1407.54038545722,106.163080560707,-0.273120155506364,351.846972623218,732,10.625705084156,72.7954090732923,332.513679602461,-8.51889196066328,39040.7925440939
63.2729974099844,2014,1229.96696609133,1.6944631227749,1.46396699209794,2370.76452510375,134.833487039107,-0.951924391201968,241.496048367007,733,11.5893536393799,90.8318603923005,421.109530886994,-12.9097197836251,40132.3114992831
61.558516820529,2014,1229.96696609133,2.08501813898765,1.75340009560181,2370.76452510375,189.173087494864,10.2376622588711,482.304520076329,734,13.9729975383016,104.694841087934,587.908225532153,-3.59456592381873,41250.5757209628
53.9877971995282,2014,1229.96696609133,2.08501813898765,0.782744624591311,2370.76452510375,189.173087494864,9.8607588949804,479.685709278062,735,13.9729975383016,104.694841087934,587.908225532153,-3.46264116750501,42384.9829346098
49.2920765034141,2014,1411.8024368801,2.37982513027811,1.46887865578701,2638.21130801486,213.596898680476,7.70611892467378,448.498768909909,736,15.5525936220864,108.739530469216,664.704929613246,-4.45789792299119,43525.9427329202
44.1986912877473,2014,1411.8024368801,2.78812361941971,8.19211727104193,2638.21130801486,230.717628409884,13.0750394452085,692.888242328844,737,17.7080201616386,114.071876473824,717.302033445413,1.65002299034333,44664.2963844953
29.6962514620362,2014,1671.96161013114,3.25217827353506,0.921802084229538,2981.35459293152,268.508889000171,14.8565473591967,731.113011834098,738,19.2414515609671,114.442341923447,830.489399290049,2.66143068517973,45790.710474235
15.8631750940669,2014,1671.96161013114,4.05781521216853,2.83573248553602,2981.35459293152,318.829736797682,16.6000114527931,818.620957132243,739,21.6496297371477,110.37518799763,984.522754498672,3.68363279885217,46895.0850455761
7.15263362964242,2014,2318.80946226125,4.71857971115466,1.89925659528218,3643.41687746643,340.725377058184,20.8930341083048,900.200980630777,740,24.3750663007026,114.825078046541,1051.30740854381,5.59628598268765,47966.0123318567
1.46019393751438,2014,2318.80946226125,5.56135988248128,5.87964948603921,3643.41687746643,355.288471862899,18.3495475272099,1095.3914764346,741,27.1329691653755,140.194150584281,1093.70071539667,8.20946885533565,48990.3575951788
0.279457341721124,2014,2869.35993692468,6.7862771269111,1.38725538372735,4314.88367601324,337.4861564002,23.5203594804998,1210.61751197144,742,30.3763098660755,157.848956053799,1037.81906848846,9.62211384293113,49953.0166529326
0.127414117186441,2014,2869.35993692468,6.7862771269111,8.19931577885892,4314.88367601324,337.4861564002,22.008450015408,1471.95540879581,743,30.3763098660755,157.848956053799,1037.81906848846,12.3549649993556,50836.948492443
0.0752451984914057,2014,2869.35993692468,8.07587629257526,1.01231668469217,4314.88367601324,374.166084962243,22.1752320866198,1219.79469091339,744,34.2494760666129,156.600451195872,1149.51919414788,9.15198030842441,51623.5637229216
0.026322043596181,2014,3586.30398726881,9.44134760449593,1.67459507232236,5214.85051161926,429.241779582132,27.7420267953452,1652.16780462696,745,38.5873834980706,182.067063790876,1315.32763195021,14.5837291093006,52293.5324759312
0.00276655832477692,2014,3586.30398726881,10.3159623426428,5.75027911630138,5214.85051161926,451.184228719016,28.3251226470647,2023.07879017063,746,41.2113284751507,219.991237860948,1380.06681594226,17.6294134240814,52828.0193388423
0,2014,4287.63612416022,13.2037127788986,7.67563573365652,6076.13991769634,469.9963328828,24.7758796241041,1695.59954949515,747,48.991936966974,236.269881603907,1438.48156812335,14.8407153228395,53210.2491438196
0,2014,4287.63612416022,17.4832265553501,3.7787638852672,6076.13991769634,441.172945878137,29.1644867486698,1949.2187672378,748,57.8791746658425,257.729196052574,1348.35522272382,16.6001520741292,53427.185821819
0,2014,6107.53260641889,20.2259308266911,5.40601186293334,7816.72427770571,456.758289925845,29.6333718339256,2174.56350879068,749,62.3900925203365,287.233540276167,1394.67970269747,18.766689892795,53471.0212699974
0,2014,6107.53260641889,26.1870131815538,6.22656243099804,7816.72427770571,510.55292040424,27.8474100917573,2170.84385979901,750,70.1529169496883,325.662159847154,1560.46346517017,18.6134590195505,53340.1398968223
0,2014,6107.53260641889,26.1870131815538,2.17236036162476,7816.72427770571,510.55292040424,27.7709187971691,1841.61482245448,751,70.1529169496883,325.662159847154,1560.46346517017,15.9975638086939,53039.3274797742
0,2014,6664.48994224487,29.8530352574777,5.29811880904872,8193.90417306834,525.50258272775,26.9471101694647,1790.08458457217,752,74.2833092625612,341.789977173556,1607.25958314176,15.3743438927799,52579.1622691546
0,2014,6664.48994224487,31.1421409009086,0.533102518471575,8193.90417306834,506.561982914761,27.5697658560773,1723.0697564384,753,75.3826540330299,345.172577844371,1549.02227146174,15.0293674604424,51974.7541025904
0,2014,6634.52273104997,33.5482328047715,1.37851630878304,8316.34686628596,510.29675026112,26.951345151078,1698.81512366598,754,78.9505714130531,349.106764542717,1559.97553805244,14.7588753035241,51244.116118779
0,2014,6634.52273104997,30.7739462276004,5.52198851211242,8316.34686628596,473.251793274468,28.0446490429997,1835.84429199307,755,75.9689988202939,329.290050454233,1447.06629044416,16.0734768227193,50406.5092891311
0,2014,6440.41015893513,28.7034930339976,2.07476431351188,8182.66635848863,428.815180474415,26.5014440434916,1923.03755443818,756,74.2054733664076,306.928801383973,1310.68211006342,16.6803301307277,49481.0223550164
0,2014,6440.41015893513,27.53443276075,6.36256587305715,8182.66635848863,409.513289644821,27.7857231416949,2018.80473062647,757,75.3007508670444,289.24018624327,1249.22844796098,17.4440529591913,48485.5452029064
0,2014,5625.44049896887,23.2228279984067,4.70253910486186,7829.83518251637,401.857258977076,31.2614249463752,2492.48620060564,758,71.0129338675105,272.818821764768,1224.60037997056,20.9626264990166,47436.1759250044
0,2014,5625.44049896887,23.2228279984067,4.47926354186326,7829.83518251637,401.857258977076,29.4282457142296,2234.86080200675,759,71.0129338675105,272.818821764768,1224.60037997056,19.1587783007351,46347.0200179174
0,2014,5625.44049896887,20.5347777286031,9.92941723475128,7829.83518251637,373.238814958209,25.2367009859982,1657.25627365952,760,68.2669945385038,231.938908541289,1141.5379350723,14.2440431902265,45230.3068772438
0,2014,4464.97933170249,17.0496940290736,1.52519359557779,6548.9050819111,325.502360289733,19.0445045956812,1018.00736587173,761,63.5710123467187,171.254439572947,999.633078131952,7.05841595408968,44096.7288635002
0,2014,4464.97933170249,12.8593106404311,0.798299475408415,6548.9050819111,342.134118303254,24.5869039611741,1207.83866234838,762,55.4059431214231,132.019421889797,1049.86929527548,9.56871560800363,42955.9327266972
0,2014,2823.73893338989,9.89964931587311,7.147156993231,4931.84855173133,314.323029071283,26.6817074685704,1413.06243946289,763,45.218132163143,113.454577812051,964.894640962777,12.0393866727302,41817.0872525636
0,2014,2823.73893338989,7.07266506546807,2.20586402717545,4931.84855173133,213.408408361442,18.0900206030168,997.956464005755,764,35.6627884852169,95.8498186226455,657.15170204939,6.62471801296396,40689.4924266412
0,2014,2168.59264692147,5.68142044018376,5.79654422061902,4308.59924292838,174.587305994147,16.6046679889078,1125.86549157045,765,32.0576054305121,85.2991633429326,538.617228393383,8.32647266214195,39583.1749955371
0,2014,2168.59264692147,4.31690846714797,0.112864081488169,4308.59924292838,189.981741995534,16.6060811736645,873.546138601316,766,29.8610381106159,81.1471254163363,586.259511375423,4.76138475627207,38509.4332318875
0,2014,2168.59264692147,4.31690846714797,1.32600531355493,4308.59924292838,189.981741995534,19.449746375361,975.756102384314,767,29.8610381106159,81.1471254163363,586.259511375423,6.17132195414259,37481.2670686596
0,2014,1934.6882423269,3.34889769746665,1.47846856941606,3545.74877555973,170.135964790562,12.0727245626635,683.995878711527,768,26.9263825101289,70.4097335971422,526.114985291026,1.15766481197694,36513.637010074
0.00100259791417555,2014,1934.6882423269,2.60266207451426,0.371655340159032,3545.74877555973,120.211813712491,8.42848164270612,568.316584521525,769,22.2052202089897,60.8785459047275,373.710907195043,-1.28571082149047,35623.453066992
0.991575428351675,2014,1679.83033036753,2.38691623341108,0.36885103914174,3014.78520533356,87.9431789880976,-0.500156844810621,300.376556989155,770,20.5323016722523,54.565948452515,274.626731122012,-9.53958890836253,34829.215777008
1.48482529771884,2014,1679.83033036753,2.1940067842806,4.83322986746006,3014.78520533356,77.0275488825537,5.25063144254609,492.685337696591,771,18.6948995960559,53.2935367280558,240.886017829574,-4.13925397062561,34150.236949818
0.410526753939284,2014,1213.92312960963,1.69245510001782,0.782355796309314,2006.67915632122,69.1029189639498,5.45831570979505,453.358916510309,772,14.2779049501415,52.1724509062021,215.81015816709,-4.70797650077775,33605.4376692527
0.130442406486046,2014,1213.92312960963,1.1523178815573,2.45725099155655,2006.67915632122,59.3944567236797,3.53165941320762,554.39543727007,773,9.62932630452804,48.0427626237896,185.34713616976,-1.47505250855016,33211.7968129174
0.0265101945334338,2014,1437.87757179405,1.21949626502711,1.04820254132415,2969.05354300655,58.728058100396,5.56121412115405,616.432136663327,774,10.6514328567778,48.9567118990677,183.164834669427,-0.567112668840535,32982.6725847488
0.00684288944459438,2014,1437.87757179405,1.21949626502711,2.21282610486939,2969.05354300655,58.728058100396,5.56387462411246,589.102847381696,775,10.6514328567778,48.9567118990677,183.164834669427,-0.82432134385077,32926.2877257872
0.0398651235866488,2014,1216.15970435511,1.73106612828146,0.644952914479443,2464.22498361548,54.1245142459118,2.51848011579629,425.651747120727,776,15.3019275352219,41.9502909628374,198.740329877788,-6.07411537480068,33044.7444960572
2.04697428223194,2016,1303.18980392507,1.9767429944139,0.384882730174956,2618.10552850094,47.7153951863046,3.06942527313373,418.204753734395,829,16.5967598262146,39.3206447314948,179.51463514705,-5.24171575399624,33282.4672213539
1.64171719104939,2016,1303.18980392507,1.80759801414664,1.87881203151753,2618.10552850094,59.1201447239313,1.70560067582654,349.516261995836,830,15.480227908055,47.9453002417856,185.108953289603,-9.30084143131622,33709.6751360466
3.28577371273851,2016,1336.49048301001,1.59722711384894,0.945645409635248,2640.36257199625,55.1445743362548,-4.20479910307781,277.048951898576,831,13.4591298060782,45.5626816152383,173.225250877325,-11.8729674871857,34284.6616568045
4.62941235743989,2016,1336.49048301001,1.68494043405634,0.185484935355346,2640.36257199625,72.1837748823429,2.91896360956337,407.093002225213,832,14.629136698575,55.394495983098,225.689942823846,-5.88404189839649,34989.8904115583
1.04689861571491,2016,1494.04548397387,1.96308094707595,1.45798354278953,2783.00623595361,88.7877142703443,8.53907580869079,568.934152552317,833,17.4694266092768,65.0194750547175,276.890909268396,-1.42586361993609,35806.2383049599
0.893661427705514,2016,1494.04548397387,1.88721845707197,0.297162018568087,2783.00623595361,88.9279390196601,0.898127194269421,365.828140299789,834,16.3105707839226,66.2087995407344,278.404678658977,-7.40942666806699,36714.4785567574
3.92633087145921,2016,1648.91676440438,1.67460963995484,0.801583475565363,2808.00345065984,111.70140379099,0.595906551567453,348.750752112562,835,14.0177572950166,79.526484756951,348.219244197538,-8.21667942717923,37696.3996546427
0.43010191516388,2016,1648.91676440438,2.27856656640448,2.57962096077069,2808.00345065984,140.732553781112,10.4722527125162,636.252149114084,836,17.0803828901985,92.4428383248813,437.259135086366,0.505035495796232,38735.4920059416
0.461206160033166,2016,1648.91676440438,2.27856656640448,0.861154366093713,2808.00345065984,140.732553781112,9.42503669964223,470.432964704445,837,17.0803828901985,92.4428383248813,437.259135086366,-2.98835586110444,39817.2227627215
0.535665342142307,2016,1658.91944620031,2.24658755831781,1.99090549056775,3184.02571473786,152.498539565242,14.1735078442715,796.459953060006,838,15.7154815563967,105.461636987714,472.927380868989,3.66886831310972,40928.9843608119
