"date","lat","long","dayl","prcp","srad","swe","tmax","tmin","vp","EVI","NDVI","ET","LE","PET","PLE","FPAR","LAI","crop","week","year"
"2013-08-30",39.7462623413951,-89.4193702952355,46188.9128998602,1.27700008040347,383.817579998963,0,30.1511070069871,16.5630254772622,1890.99850674311,5547.61996122139,7648.80055945575,241.737650069684,737.021554756933,421.412415504221,1284.59841462301,71.482305666113,22.5187756904273,"2","707",2013
"2013-09-06",39.7462623413951,-89.4193702952355,45069.1656387101,1.58140228887737,345.427664727125,0,31.9810821343101,18.6155739005957,2144.0853020611,5547.61996122139,7648.80055945575,241.737650069684,737.021554756933,421.412415504221,1284.59841462301,71.482305666113,22.5187756904273,"2","708",2013
"2013-09-13",39.7462623413951,-89.4193702952355,43933.9839910381,2.80571783752628,339.292979877989,0,24.7613513023672,11.298664526494,1364.1645765116,4449.09086789352,6581.70931827644,181.575887237383,554.896564385868,343.996502808606,1051.21719958055,66.2093991475787,17.9426072213162,"2","709",2013
"2013-09-20",39.7462623413951,-89.4193702952355,42792.908442965,0.593374142281172,348.538924499437,0,24.3046197355181,10.6693254369115,1298.38656768638,4449.09086789352,6581.70931827644,135.654273696156,415.924667136334,310.69678896045,952.49758054789,59.3369794327445,14.1945249560088,"2","710",2013
"2013-09-27",39.7462623413951,-89.4193702952355,41655.0900352334,3.12150701198362,299.139267480603,0,26.3385422445518,12.7878316107913,1490.78504608483,2892.76321745068,5016.30153829046,116.798293152233,357.860977548836,306.181706130124,938.181521797799,48.9915923403013,10.6909328612762,"2","711",2013
"2013-10-04",39.7462623413951,-89.4193702952355,40529.8966436562,2.8490441451905,295.13654112906,0,23.4391821994008,10.433634920829,1322.92967671662,2892.76321745068,5016.30153829046,95.2920704224243,292.233096600791,269.416492354862,826.459064792139,41.0462162583242,8.36568149437446,"2","712",2013
"2013-10-11",39.7462623413951,-89.4193702952355,39427.505743772,1.36820631840187,265.968112232609,0,19.7427634674943,7.6594441833512,1061.67411824239,2505.4003200404,4323.33490096306,74.5896472015013,230.059784556418,226.136884771909,696.941641703469,36.6799676625722,6.9642225281166,"2","713",2013
"2013-10-18",39.7462623413951,-89.4193702952355,38359.4351738689,1.27517617527545,232.177311072993,0,11.9098712920194,1.93424762617476,711.563757620451,2505.4003200404,4323.33490096306,62.7984746981372,194.468209791844,170.716512054556,528.672760932428,33.9614141587058,5.38895532743815,"2","714",2013
"2013-10-25",39.7462623413951,-89.4193702952355,37338.9535475957,7.63196195228181,270.699799355626,0,15.6159875396103,1.36839873980791,719.351664116353,1935.51876408376,3570.51450486632,60.8852307292014,188.576412009172,146.177476503472,452.934728040719,30.0558442559658,4.02372393541349,"2","715",2013
"2013-11-01",39.7462623413951,-89.4193702952355,36381.3095487747,2.44582106055831,202.918300107257,0,12.8470536764627,3.2080705760739,792.979796543895,1935.51876408376,3570.51450486632,60.8852307292014,188.576412009172,146.177476503472,452.934728040719,30.0558442559658,4.02372393541349,"2","716",2013
"2013-11-08",39.7462623413951,-89.4193702952355,35503.6702168819,0.324145726960956,254.782901795506,0.000670622000962423,10.0841219065591,-3.10266874103888,501.521614754207,1935.51876408376,3570.51450486632,62.5557373272744,194.15747120788,139.586734666075,433.201182738109,25.3495838022982,3.06439789554382,"2","717",2013
"2013-11-15",39.7462623413951,-89.4193702952355,34724.7099950046,4.3337618531135,186.282621339928,0,12.2428118911418,1.66084083282564,716.582180011475,1664.23771979988,3271.32008107985,60.4425828484512,187.951877409412,125.023312591088,388.752333515029,22.8712885049149,2.68076115807435,"2","718",2013
"2013-11-22",39.7462623413951,-89.4193702952355,34063.7685704202,0.0464921676555669,179.26734306121,0.106611503218651,1.24071723648212,-7.11696316164213,380.527699961818,1664.23771979988,3271.32008107985,60.8107088516309,189.529222299516,102.127933214961,318.338106290339,21.1335406150677,2.42965748537711,"2","719",2013
"2013-11-29",39.7462623413951,-89.4193702952355,33539.5900420675,0.771647777720891,207.588989461339,0.0707339280316094,9.02837593210175,-2.60083853745665,531.37191142589,754.800491773672,1277.75646287393,55.3218142256182,173.015436138737,79.5847561141433,248.953043556208,15.8955578809815,1.81702438318068,"2","720",2013
"2013-12-06",39.7462623413951,-89.4193702952355,33168.7386231686,0.665921650069763,188.906377864315,3.30423493861805,-4.06028806647569,-13.1024098097707,232.99767375394,754.800491773672,1277.75646287393,45.9186516496824,143.996909635909,57.4790929099068,180.29858499398,9.4146542861253,1.08718966902217,"2","721",2013
"2013-12-13",39.7462623413951,-89.4193702952355,32963.9238846182,2.36572948005262,204.035779568857,16.7131388243662,1.57318814933575,-9.13020009767371,319.634802964706,1009.20673264741,1984.77134384633,41.4904406474257,130.079998974819,48.7555577379197,152.863349519597,10.5323896280811,1.22000537671058,"2","722",2013
"2013-12-20",39.7462623413951,-89.4193702952355,32932.5362938894,5.75985005977571,168.734528248039,11.6761414097103,0.874856205428441,-7.39258442005899,402.643461849979,1009.20673264741,1984.77134384633,35.6201521664356,140.865735091839,42.7889332601897,169.976737663863,13.1720227794069,1.4934441548306,"2","723",2013
"2013-12-27",39.7462623413951,-89.4193702952355,33075.7857119175,0.931085679673389,201.126086243611,8.42872804003305,0.537065526294337,-9.54872611748305,322.534891783148,807.223909061962,1524.94473148063,36.6439291840988,134.535827899988,43.2589682152707,159.706703403925,10.8255186449045,1.24253499984855,"2","724",2013
"2015-01-02",39.7462623413951,-89.4193702952355,33333.862680507,3.77562468072466,175.02548828105,7.66724320275812,-3.58705598065652,-11.9127876277869,283.774559257214,1021.52380981284,2017.36605310904,40.6428056301341,147.825781769495,52.5834736505801,194.407224025277,14.0008031191202,1.58829675057609,"2","777",2015
"2015-01-09",39.7462623413951,-89.4193702952355,33783.1499890754,1.09249985465124,237.123795604369,15.0372394966272,-2.69182348989748,-13.859172550667,226.749000135611,1021.52380981284,2017.36605310904,44.8620893207049,141.031876746689,55.5252338103634,174.521918570882,12.1857221056941,1.38580224775072,"2","778",2015
"2015-01-16",39.7462623413951,-89.4193702952355,34377.870606277,0.118404370799303,233.10503859988,13.0937677172126,6.28249542026227,-3.40562375421741,482.617795985347,1172.56453847897,2409.40707008342,57.2712235107957,179.091767026386,70.662157751397,220.907234810892,12.5183742511565,1.40747607900231,"2","779",2015
"2015-01-23",39.7462623413951,-89.4193702952355,35100.1620317185,0.75429014928246,212.855926993724,6.72804190067774,3.88203719601138,-4.06512020741318,458.534134023623,1172.56453847897,2409.40707008342,62.3433195215928,194.530438610034,78.8284104912814,245.938108842799,14.2040359784811,1.62139204500257,"2","780",2015
"2015-01-30",39.7462623413951,-89.4193702952355,35930.8006494104,3.38913638471789,248.874143779787,14.1316387247749,-0.242374021970909,-9.73214605854061,314.654653133046,720.27187351793,1444.02895802108,57.1688143401967,178.764066384879,72.0617626192973,225.306866823266,11.8321276302154,1.3845913907146,"2","781",2015
"2015-02-06",39.7462623413951,-89.4193702952355,36850.6473421552,0.00622411297031068,275.916271614269,15.8106162646559,3.71622782128187,-6.9620835833858,392.313508693052,720.27187351793,1444.02895802108,60.6542634147538,190.213443621728,79.1340617459196,248.155056148048,10.087507548658,1.17479807558451,"2","782",2015
"2015-02-13",39.7462623413951,-89.4193702952355,37841.701806478,0.8017940802718,308.76412478751,18.7712533394633,-5.88380152857584,-15.3637059466895,191.549888549975,39.6385270434886,78.6082132993323,58.2576335671703,183.310952005258,75.5201944372797,237.59637129805,6.87637106273581,0.791352919921586,"2","783",2015
"2015-02-20",39.7462623413951,-89.4193702952355,38887.7282902807,1.60564308781887,346.009192487701,29.5730780227332,-3.00362730686014,-14.7606013125669,207.227646952984,39.6385270434886,78.6082132993323,52.4938509575159,165.230547650968,63.3819415137574,199.525097625937,2.54950268559124,0.315847485345845,"2","784",2015
"2015-02-27",39.7462623413951,-89.4193702952355,39974.4787850499,2.5046406718347,349.920354264062,40.256065726871,-2.6766738659194,-13.7446066294751,232.052192437652,1308.36549912985,2625.1329473421,73.8411022616293,230.286878909039,112.362026444727,349.888988842439,6.20598816845033,0.904960268401701,"2","785",2015
"2015-03-06",39.7462623413951,-89.4193702952355,41089.6016336077,1.49142245606525,437.992388358291,39.3212066202923,10.5313006872957,-4.89931016544063,470.471770245862,1308.36549912985,2625.1329473421,73.8411022616293,230.286878909039,112.362026444727,349.888988842439,6.20598816845033,0.904960268401701,"2","786",2015
"2015-03-13",39.7462623413951,-89.4193702952355,42222.3071871844,1.90122901115213,378.406909305233,19.9170113246283,14.8357797585617,1.9304510875437,713.230955770695,1308.36549912985,2625.1329473421,98.5537741685202,305.618352098556,210.969070466118,653.777072722198,14.0436982723143,2.10505683842533,"2","787",2015
"2015-03-20",39.7462623413951,-89.4193702952355,43362.8954266795,3.41292513574147,309.325682857627,7.81466505543905,10.4480699868471,0.498712213321221,644.068826585366,1620.02984423734,2883.13795051879,105.008880596902,326.111210503774,233.032936681924,723.348536223993,18.5289853984607,2.84350435861832,"2","788",2015
"2015-03-27",39.7462623413951,-89.4193702952355,44502.181947759,2.14066052142711,420.410907520228,4.85370456959384,15.0574552578722,0.18831675746175,596.337215692355,1620.02984423734,2883.13795051879,105.789578885162,328.045600542033,265.114260753543,821.423498155579,20.7130502303428,3.34003535872516,"2","789",2015
"2015-04-03",39.7462623413951,-89.4193702952355,45630.8962749963,4.84025814433442,343.740988546889,1.03128802989708,18.3024840644882,6.05104831045556,931.141849708502,2051.11381339864,3502.13145725728,107.102326934823,330.191236167378,312.273899791671,963.486036819748,22.7248438084465,3.96335223869926,"2","790",2015
"2015-04-10",39.7462623413951,-89.4193702952355,46739.0820479494,1.19083487341998,419.659631586501,0.0722299723883513,20.2208256325401,6.41662260905306,880.147453681343,2051.11381339864,3502.13145725728,109.855353833703,338.335859591482,337.303315722479,1039.33724057369,26.0091185534678,4.9366049451575,"2","791",2015
"2015-04-17",39.7462623413951,-89.4193702952355,47815.5478783468,2.52791716076961,368.829711596148,0.00835975852948654,18.1968852818585,6.74452164786112,944.951937894161,2570.48035794036,4070.83551095442,101.892724434419,314.331629562827,380.679305847587,1174.49342021497,30.8010608352916,6.36703762365972,"2","792",2015
"2015-04-24",39.7462623413951,-89.4193702952355,48847.4250608413,2.26165165894319,424.971280025244,0.000428962114633153,17.2487283001302,3.47866718592391,749.975990129229,2570.48035794036,4070.83551095442,116.403029348162,357.907441347345,411.992883509666,1267.51903964945,33.8043612584357,7.50424168492954,"2","793",2015
"2015-05-01",39.7462623413951,-89.4193702952355,49819.8971641963,3.29005626389821,436.819105249573,0,26.0623826714286,10.7852763930083,1222.79427903067,2570.48035794036,4070.83551095442,116.403029348162,357.907441347345,411.992883509666,1267.51903964945,33.8043612584357,7.50424168492954,"2","794",2015
"2015-05-08",39.7462623413951,-89.4193702952355,50716.1847480508,6.78380052563443,305.451582422516,0,21.7131078795945,11.9244729397365,1441.51139549894,3000.6214975306,4600.5809621196,159.81156898701,490.326851715079,383.797749045858,1177.82508991537,36.1397875583059,8.63400088392528,"2","795",2015
"2015-05-15",39.7462623413951,-89.4193702952355,51517.8793107966,2.53170866706299,331.333373993048,0,21.8055907791974,12.0329734646555,1462.43767678991,3000.6214975306,4600.5809621196,174.312001581824,535.393067697579,367.250457230767,1128.85334970974,39.0665710464357,9.86291349883875,"2","796",2015
"2015-05-22",39.7462623413951,-89.4193702952355,52205.6925326966,3.46505027305895,382.883751833993,0,26.3809308504179,14.2840385540411,1644.0012138997,3806.54539177198,5550.35020407566,193.809977328505,594.579025409466,411.185733757714,1261.8800215855,38.9433357206122,9.90540378295928,"2","797",2015
"2015-05-29",39.7462623413951,-89.4193702952355,52760.6276018442,4.31462363195017,381.811550271853,0,22.9663088022588,12.4790193638403,1470.89204525288,3806.54539177198,5550.35020407566,222.60663830534,681.744095010977,452.767758835901,1386.50563278707,44.4571203181298,11.7451480755856,"2","798",2015
"2015-06-05",39.7462623413951,-89.4193702952355,53165.5115162989,8.95831828355431,412.316743722807,0,29.5425515039611,16.6129187467008,1898.12257735196,4636.09981602929,6735.44969031754,239.179820852703,730.967416483738,448.465135510478,1370.77086171907,50.1866647539238,13.826953463933,"2","799",2015
"2015-06-12",39.7462623413951,-89.4193702952355,53406.6749808289,12.0226742424723,276.117358010987,0,28.0242090516184,19.3109877948398,2268.71000105402,4636.09981602929,6735.44969031754,264.509006761279,807.602872675308,423.092298595019,1291.70029626708,54.1599233514699,15.9867522944087,"2","800",2015
"2015-06-19",39.7462623413951,-89.4193702952355,53475.4883411545,9.26386427017105,328.511643572402,0,27.7353471315229,18.469911106057,2149.2180428006,5475.42698875656,7350.75390842361,281.430730940047,860.60130299803,439.816096382509,1344.95710511787,61.7592945121044,19.7353970311548,"2","801",2015
"2015-06-26",39.7462623413951,-89.4193702952355,53369.4201650797,5.59289858435467,348.488858682189,0,25.445494332115,16.2691577068056,1869.006986513,5475.42698875656,7350.75390842361,281.430730940047,860.60130299803,439.816096382509,1344.95710511787,61.7592945121044,19.7353970311548,"2","802",2015
"2015-07-03",39.7462623413951,-89.4193702952355,53092.3596819087,7.51331431905399,369.301935780185,0,25.7235662072856,15.896710517727,1826.11690618318,5475.42698875656,7350.75390842361,282.891641692281,865.833049648521,431.482606900532,1320.50989426087,63.7206937693135,21.1985994636834,"2","803",2015
"2015-07-10",39.7462623413951,-89.4193702952355,52654.1229629881,5.33541781704219,398.989995424179,0,29.191175552128,18.5105212707258,2162.21342597757,6021.85789457479,8048.44673514122,311.763660396871,951.863858277597,443.649754540686,1354.55670447219,67.8873421328415,24.626580243704,"2","804",2015
"2015-07-17",39.7462623413951,-89.4193702952355,52069.2672586739,2.54290246574408,386.380491756952,0,29.8607899433026,19.5385833348009,2306.32788719161,6021.85789457479,8048.44673514122,340.270493456975,1037.80360495704,484.123542134044,1476.60629650242,73.3459692509871,28.4755455925246,"2","805",2015
"2015-07-24",39.7462623413951,-89.4193702952355,51355.4951756768,2.66228187903768,388.906631878042,0,30.8645993300526,19.737788403643,2317.89365151248,6173.80782461026,8177.9883341057,349.864011346534,1067.52137907491,513.012075451035,1565.26884084544,76.895992246469,30.8207387335741,"2","806",2015
"2015-07-31",39.7462623413951,-89.4193702952355,50531.9839257582,2.55576001547411,411.855319775305,0,29.6468275615649,17.7364222962718,2046.28284560716,6173.80782461026,8177.9883341057,342.180933100598,1044.50316769606,498.250444638133,1520.78156898422,76.2966035281742,30.2133111389959,"2","807",2015
"2015-08-07",39.7462623413951,-89.4193702952355,49617.9194528663,2.48747277976879,380.43750540019,0,28.7496852703006,17.6830789421429,2038.45642064233,5982.34970297,8166.94984529714,318.638025841814,973.17700434828,471.603597898754,1440.20596031953,75.0868094017375,28.9603682933276,"2","808",2015
"2015-08-14",39.7462623413951,-89.4193702952355,48631.4094296598,4.77224433476511,360.473519682471,0,29.0448524176272,17.8641360180893,2061.138636846,5982.34970297,8166.94984529714,286.774269755189,877.154801000034,443.135254416982,1355.27658111698,75.5185722384739,28.0195701804521,"2","809",2015
"2015-08-21",39.7462623413951,-89.4193702952355,47588.8289799258,0.349872790132888,418.161682815669,0,25.2504176457368,12.7456982599435,1482.8760244238,5982.34970297,8166.94984529714,286.774269755189,877.154801000034,443.135254416982,1355.27658111698,75.5185722384739,28.0195701804521,"2","810",2015
"2015-08-28",39.7462623413951,-89.4193702952355,46504.567386312,1.22959704268492,375.305587264007,0,29.7084756357337,17.6028751382809,2038.18724673638,4658.35674259268,6742.80128067098,254.610564596708,778.409944396624,409.439995719452,1251.43433275226,69.382071337318,22.8455645704193,"2","811",2015
"2015-09-04",39.7462623413951,-89.4193702952355,45391.1052926627,5.84075890218278,315.902341930273,0,30.9389165239379,19.4674321644243,2277.53356054828,4658.35674259268,6742.80128067098,217.370506344106,663.707366401167,380.48383021404,1161.78395635753,63.0107018115689,17.5754284285911,"2","812",2015
"2015-09-11",39.7462623413951,-89.4193702952355,44259.3278162196,2.19491382908051,377.571878190934,0,25.6099512989367,11.7744797385671,1406.61857639447,3549.36075736364,5842.54897833106,166.663835146063,510.172892229296,362.645761012193,1110.2778347921,57.1316194456333,13.7932555121697,"2","813",2015
"2015-09-18",39.7462623413951,-89.4193702952355,43118.9970005491,3.09731919245013,364.96109884699,0,26.4030241379177,12.0168721690172,1431.51703925485,3549.36075736364,5842.54897833106,140.111348420641,429.238089545903,347.897594602213,1065.72744471421,48.3575026735306,10.693739924387,"2","814",2015
"2015-09-25",39.7462623413951,-89.4193702952355,41979.312883891,1.67550814216601,285.517846907304,0,23.8582682861493,13.1259124849942,1539.13398835025,2692.94112797289,4746.99763817612,114.562279633651,351.630737520527,291.31044621746,894.01841998206,39.940190756071,8.15443469916591,"2","815",2015
"2015-10-02",39.7462623413951,-89.4193702952355,40849.5196955413,0.157150168100517,296.273708459472,0,21.1906721554488,9.96721979105843,1236.88255271273,2692.94112797289,4746.99763817612,89.2045846239398,274.41400404932,264.911580551796,814.854427290499,36.0659994718914,6.91217302825442,"2","816",2015
"2015-10-09",39.7462623413951,-89.4193702952355,39739.5062765098,0.00967690322645937,322.705752078053,0,22.0083127602231,7.53938952453992,1057.30755965252,2264.5042754124,3854.41419102046,69.5302416825464,214.037116309572,261.369667098383,804.799633808515,34.3157423464339,5.89216318277906,"2","817",2015
"2015-10-16",39.7462623413951,-89.4193702952355,38660.3583393929,0.314626196756917,315.06167486044,0,20.4762046923689,5.03835715968598,924.020876212611,2264.5042754124,3854.41419102046,69.5302416825464,214.037116309572,261.369667098383,804.799633808515,34.3157423464339,5.89216318277906,"2","818",2015
"2015-10-23",39.7462623413951,-89.4193702952355,37624.8122094822,4.34502134921143,205.75153162692,0,16.6734616724984,6.92410789033518,1026.40543430422,2264.5042754124,3854.41419102046,65.749426668668,202.939156644763,197.413163311926,609.26170348707,29.5011246288043,4.21067523399357,"2","819",2015
"2015-10-30",39.7462623413951,-89.4193702952355,36647.5427183347,3.30033161176315,226.375324889512,0,18.7249784755342,6.62332357135726,1001.7337719114,1819.40412647772,3613.47184939916,68.5568063959234,211.596454757228,156.692526381101,483.857723893507,25.1161307025822,3.06332361070397,"2","820",2015
"2015-11-06",39.7462623413951,-89.4193702952355,35745.1931837252,1.20809568812034,228.870805027719,0,14.7301332393193,1.9656642944704,727.965815485671,1819.40412647772,3613.47184939916,65.8482676780612,203.473253626327,176.670671889345,546.218969399908,24.8043935149414,2.94885533052268,"2","821",2015
"2015-11-13",39.7462623413951,-89.4193702952355,34936.0740055222,8.47604622812442,182.145941287279,0,14.9492248315604,4.1321369535384,853.285324356247,1655.34374521033,3438.27935505596,60.2915661956223,187.011423048052,146.195711021007,453.268139922754,23.2860073351588,2.78757870936265,"2","822",2015
"2015-11-20",39.7462623413951,-89.4193702952355,34239.4468481118,5.0249560066762,200.132418751934,0.201255969483377,9.08405742191337,-2.67364058607566,540.620302823827,1655.34374521033,3438.27935505596,55.8321483544219,173.413428162872,91.1392210791012,283.063257098011,18.6463785298463,2.24519411724506,"2","823",2015
